305; 12
306; 9
307; 16
308; 9
309; 14
310; 11
311; 20
312; 9
313; 14
314; 11
315; 18
316; 11
317; 16
318; 13
319; 28
320; 5
321; 10
322; 7
323; 14
324; 7
325; 12
326; 9
327; 18
328; 7
329; 12
330; 9
331; 16
332; 9
333; 14
334; 11
335; 22
336; 7
337; 12
338; 9
339; 16
340; 9
341; 14
342; 11
343; 20
344; 9
345; 14
346; 11
347; 18
348; 11
349; 16
350; 13
351; 26
352; 7
353; 12
354; 9
355; 16
356; 9
357; 14
358; 11
359; 20
360; 9
361; 14
362; 11
363; 18
364; 11
365; 16
366; 13
367; 24
368; 9
369; 14
370; 11
371; 18
372; 11
373; 16
374; 13
375; 22
376; 11
377; 16
378; 13
379; 20
380; 13
381; 18
382; 15
383; 32
384; 5
385; 10
386; 7
387; 14
388; 7
389; 12
390; 9
391; 18
392; 7
393; 12
394; 9
395; 16
396; 9
397; 14
398; 11
399; 22
400; 7
401; 12
402; 9
403; 16
404; 9
405; 14
406; 11
407; 20
408; 9
409; 14
410; 11
411; 18
412; 11
413; 16
414; 13
415; 26
416; 7
417; 12
418; 9
419; 16
420; 9
421; 14
422; 11
423; 20
424; 9
425; 14
426; 11
427; 18
428; 11
429; 16
430; 13
431; 24
432; 9
433; 14
434; 11
435; 18
436; 11
437; 16
438; 13
439; 22
440; 11
441; 16
442; 13
443; 20
444; 13
445; 18
446; 15
447; 30
448; 7
449; 12
450; 9
451; 16
452; 9
453; 14
454; 11
455; 20
456; 9
457; 14
458; 11
459; 18
460; 11
461; 16
462; 13
463; 24
464; 9
465; 14
466; 11
467; 18
468; 11
469; 16
470; 13
471; 22
472; 11
473; 16
474; 13
475; 20
476; 13
477; 18
478; 15
479; 28
480; 9
481; 14
482; 11
483; 18
484; 11
485; 16
486; 13
487; 22
488; 11
489; 16
490; 13
491; 20
492; 13
493; 18
494; 15
495; 26
496; 11
497; 16
498; 13
499; 20
500; 0
501; 5
502; 3
503; 10
504; 3
505; 8
506; 5
507; 14
508; 3
509; 8
510; 5
511; 12
512; 5
513; 10
514; 7
515; 18
516; 3
517; 8
518; 5
519; 12
520; 5
521; 10
522; 7
523; 16
524; 5
525; 10
526; 7
527; 14
528; 7
529; 12
530; 9
531; 22
532; 3
533; 8
534; 5
535; 12
536; 5
537; 10
538; 7
539; 16
540; 5
541; 10
542; 7
543; 14
544; 7
545; 12
546; 9
547; 20
548; 5
549; 10
550; 7
551; 14
552; 7
553; 12
554; 9
555; 18
556; 7
557; 12
558; 9
559; 16
560; 9
561; 14
562; 11
563; 26
564; 3
565; 8
566; 5
567; 12
568; 5
569; 10
570; 7
571; 16
572; 5
573; 10
574; 7
575; 14
576; 7
577; 12
578; 9
579; 20
580; 5
581; 10
582; 7
583; 14
584; 7
585; 12
586; 9
587; 18
588; 7
589; 12
590; 9
591; 16
592; 9
593; 14
594; 11
595; 24
596; 5
597; 10
598; 7
599; 14
600; 7
601; 12
602; 9
603; 18
604; 7
605; 12
606; 9
607; 16
608; 9
609; 14
610; 11
611; 22
612; 7
613; 12
614; 9
615; 16
616; 9
617; 14
618; 11
619; 20
620; 9
621; 14
622; 11
623; 18
624; 11
625; 16
626; 13
627; 30
628; 3
629; 8
630; 5
631; 12
632; 5
633; 10
634; 7
635; 16
636; 5
637; 10
638; 7
639; 14
640; 7
641; 12
642; 9
643; 20
644; 5
645; 10
646; 7
647; 14
648; 7
649; 12
650; 9
651; 18
652; 7
653; 12
654; 9
655; 16
656; 9
657; 14
658; 11
659; 24
660; 5
661; 10
662; 7
663; 14
664; 7
665; 12
666; 9
667; 18
668; 7
669; 12
670; 9
671; 16
672; 9
673; 14
674; 11
675; 22
676; 7
677; 12
678; 9
679; 16
680; 9
681; 14
682; 11
683; 20
684; 9
685; 14
686; 11
687; 18
688; 11
689; 16
690; 13
691; 28
692; 5
693; 10
694; 7
695; 14
696; 7
697; 12
698; 9
699; 18
700; 7
701; 12
702; 9
703; 16
704; 9
705; 14
706; 11
707; 22
708; 7
709; 12
710; 9
711; 16
712; 9
713; 14
714; 11
715; 20
716; 9
717; 14
718; 11
719; 18
720; 11
721; 16
722; 13
723; 26
724; 7
725; 12
726; 9
727; 16
728; 9
729; 14
730; 11
731; 20
732; 9
733; 14
734; 11
735; 18
736; 11
737; 16
738; 13
739; 24
740; 9
741; 14
742; 11
743; 18
744; 11
745; 16
746; 13
747; 22
748; 11
749; 16
750; 13
751; 20
752; 13
753; 18
754; 15
755; 34
756; 3
757; 8
758; 5
759; 12
760; 5
761; 10
762; 7
763; 16
764; 5
765; 10
766; 7
767; 14
768; 7
769; 12
770; 9
771; 20
772; 5
773; 10
774; 7
775; 14
776; 7
777; 12
778; 9
779; 18
780; 7
781; 12
782; 9
783; 16
784; 9
785; 14
786; 11
787; 24
788; 5
789; 10
790; 7
791; 14
792; 7
793; 12
794; 9
795; 18
796; 7
797; 12
798; 9
799; 16
800; 9
801; 14
802; 11
803; 22
804; 7
805; 12
806; 9
807; 16
808; 9
809; 14
810; 11
811; 20
812; 9
813; 14
814; 11
815; 18
816; 11
817; 16
818; 13
819; 28
820; 5
821; 10
822; 7
823; 14
824; 7
825; 12
826; 9
827; 18
828; 7
829; 12
830; 9
831; 16
832; 9
833; 14
834; 11
835; 22
836; 7
837; 12
838; 9
839; 16
840; 9
841; 14
842; 11
843; 20
844; 9
845; 14
846; 11
847; 18
848; 11
849; 16
850; 13
851; 26
852; 7
853; 12
854; 9
855; 16
856; 9
857; 14
858; 11
859; 20
860; 9
861; 14
862; 11
863; 18
864; 11
865; 16
866; 13
867; 24
868; 9
869; 14
870; 11
871; 18
872; 11
873; 16
874; 13
875; 22
876; 11
877; 16
878; 13
879; 20
880; 13
881; 18
882; 15
883; 32
884; 5
885; 10
886; 7
887; 14
888; 7
889; 12
890; 9
891; 18
892; 7
893; 12
894; 9
895; 16
896; 9
897; 14
898; 11
899; 22
900; 7
901; 12
902; 9
903; 16
904; 9
905; 14
906; 11
907; 20
908; 9
909; 14
910; 11
911; 18
912; 11
913; 16
914; 13
915; 26
916; 7
917; 12
918; 9
919; 16
920; 9
921; 14
922; 11
923; 20
924; 9
925; 14
926; 11
927; 18
928; 11
929; 16
930; 13
931; 24
932; 9
933; 14
934; 11
935; 18
936; 11
937; 16
938; 13
939; 22
940; 11
941; 16
942; 13
943; 20
944; 13
945; 18
946; 15
947; 30
948; 7
949; 12
950; 9
951; 16
952; 9
953; 14
954; 11
955; 20
956; 9
957; 14
958; 11
959; 18
960; 11
961; 16
962; 13
963; 24
964; 9
965; 14
966; 11
967; 18
968; 11
969; 16
970; 13
971; 22
972; 11
973; 16
974; 13
975; 20
976; 13
977; 18
978; 15
979; 28
980; 9
981; 14
982; 11
983; 18
984; 11
985; 16
986; 13
987; 22
988; 11
989; 16
990; 13
991; 20
992; 13
993; 18
994; 15
995; 26
996; 11
997; 16
998; 13
999; 20
1000; 45
1000; 52
1001; 60
1002; 65
1003; 56
1004; 48
1005; 50
1006; 56
1007; 63
1008; 38
1009; 70
1010; 52
1011; 60
1012; 58
1013; 71
1014; 65
1015; 50
1016; 57
1017; 66
1018; 60
1019; 67
1020; 54
1021; 67
1022; 44
1023; 63
1024; 40
1025; 66
1026; 65
1027; 62
1028; 42
1029; 67
1030; 61
1031; 63
1032; 48
1033; 67
1034; 61
1035; 63
1036; 50
1037; 63
1038; 57
1039; 59
1040; 38
1041; 75
1042; 69
1043; 60
1044; 58
1045; 71
1046; 65
1047; 67
1048; 57
1049; 71
1050; 65
1051; 67
1052; 54
1053; 62
1054; 56
1055; 63
1056; 51
1057; 71
1058; 65
1059; 62
1060; 48
1061; 67
1062; 50
1063; 63
1064; 42
1065; 67
1066; 61
1067; 63
1068; 55
1069; 58
1070; 57
1071; 48
1072; 45
1073; 71
1074; 65
1075; 56
1076; 32
1077; 67
1078; 61
1079; 58
1080; 53
1081; 67
1082; 61
1083; 36
1084; 55
1085; 63
1086; 46
1087; 59
1088; 47
1089; 62
1090; 61
1091; 58
1092; 50
1093; 63
1094; 52
1095; 59
1096; 44
1097; 63
1098; 52
1099; 11
1100; 51
1101; 54
1102; 53
1103; 55
1104; 37
1105; 75
1106; 69
1107; 71
1108; 63
1109; 71
1110; 60
1111; 67
1112; 52
1113; 66
1114; 65
1115; 67
1116; 54
1117; 62
1118; 56
1119; 63
1120; 51
1121; 71
1122; 60
1123; 67
1124; 54
1125; 67
1126; 61
1127; 58
1128; 48
1129; 62
1130; 61
1131; 58
1132; 50
1133; 58
1134; 52
1135; 59
1136; 45
1137; 66
1138; 65
1139; 67
1140; 59
1141; 67
1142; 61
1143; 63
1144; 48
1145; 67
1146; 34
1147; 47
1148; 55
1149; 58
1150; 57
1151; 54
1152; 47
1153; 62
1154; 56
1155; 47
1156; 39
1157; 58
1158; 52
1159; 59
1160; 44
1161; 47
1162; 52
1163; 59
1164; 51
1165; 59
1166; 53
1167; 55
1168; 39
1169; 71
1170; 65
1171; 67
1172; 59
1173; 46
1174; 61
1175; 63
1176; 53
1177; 67
1178; 56
1179; 63
1180; 55
1181; 58
1182; 52
1183; 59
1184; 42
1185; 67
1186; 61
1187; 63
1188; 50
1189; 63
1190; 57
1191; 59
1192; 49
1193; 63
1194; 57
1195; 59
1196; 51
1197; 54
1198; 53
1199; 55
1200; 36
1201; 67
1202; 61
1203; 63
1204; 55
1205; 58
1206; 57
1207; 59
1208; 49
1209; 63
1210; 31
1211; 59
1212; 46
1213; 59
1214; 53
1215; 55
1216; 43
1217; 63
1218; 57
1219; 59
1220; 46
1221; 59
1222; 53
1223; 50
1224; 40
1225; 59
1226; 48
1227; 50
1228; 42
1229; 55
1230; 49
1231; 46
1232; 31
1233; 74
1234; 59
1235; 55
1236; 29
1237; 70
1238; 64
1239; 66
1240; 56
1241; 70
1242; 64
1243; 66
1244; 58
1245; 57
1246; 60
1247; 62
1248; 50
1249; 70
1250; 64
1251; 66
1252; 58
1253; 51
1254; 60
1255; 53
1256; 31
1257; 57
1258; 60
1259; 53
1260; 54
1261; 62
1262; 56
1263; 49
1264; 44
1265; 70
1266; 49
1267; 57
1268; 58
1269; 66
1270; 51
1271; 62
1272; 52
1273; 66
1274; 60
1275; 62
1276; 54
1277; 62
1278; 56
1279; 58
1280; 46
1281; 57
1282; 60
1283; 62
1284; 54
1285; 62
1286; 47
1287; 58
1288; 48
1289; 53
1290; 56
1291; 58
1292; 50
1293; 58
1294; 52
1295; 45
1296; 38
1297; 70
1298; 64
1299; 57
1300; 32
1301; 66
1302; 51
1303; 42
1304; 52
1305; 57
1306; 60
1307; 62
1308; 54
1309; 62
1310; 56
1311; 58
1312; 46
1313; 35
1314; 60
1315; 62
1316; 54
1317; 62
1318; 56
1319; 58
1320; 48
1321; 62
1322; 56
1323; 49
1324; 50
1325; 58
1326; 52
1327; 54
1328; 40
1329; 66
1330; 60
1331; 62
1332; 54
1333; 62
1334; 56
1335; 58
1336; 39
1337; 37
1338; 56
1339; 49
1340; 50
1341; 58
1342; 52
1343; 54
1344; 42
1345; 53
1346; 56
1347; 58
1348; 50
1349; 58
1350; 52
1351; 54
1352; 44
1353; 58
1354; 52
1355; 54
1356; 46
1357; 45
1358; 39
1359; 50
1360; 32
1361; 69
1362; 63
1363; 52
1364; 57
1365; 65
1366; 59
1367; 61
1368; 51
1369; 65
1370; 34
1371; 42
1372; 53
1373; 61
1374; 55
1375; 57
1376; 45
1377; 65
1378; 59
1379; 61
1380; 53
1381; 42
1382; 55
1383; 38
1384; 47
1385; 61
1386; 55
1387; 57
1388; 49
1389; 44
1390; 38
1391; 53
1392; 39
1393; 65
1394; 59
1395; 61
1396; 53
1397; 61
1398; 55
1399; 57
1400; 47
1401; 61
1402; 55
1403; 57
1404; 49
1405; 57
1406; 51
1407; 53
1408; 41
1409; 48
1410; 55
1411; 57
1412; 49
1413; 57
1414; 38
1415; 53
1416; 43
1417; 57
1418; 51
1419; 53
1420; 45
1421; 53
1422; 47
1423; 36
1424; 33
1425; 64
1426; 58
1427; 60
1428; 52
1429; 60
1430; 37
1431; 39
1432; 46
1433; 60
1434; 37
1435; 56
1436; 25
1437; 56
1438; 50
1439; 52
1440; 40
1441; 60
1442; 37
1443; 56
1444; 48
1445; 56
1446; 50
1447; 52
1448; 42
1449; 56
1450; 50
1451; 52
1452; 44
1453; 52
1454; 46
1455; 48
1456; 34
1457; 59
1458; 26
1459; 34
1460; 47
1461; 55
1462; 49
1463; 51
1464; 20
1465; 55
1466; 49
1467; 51
1468; 43
1469; 30
1470; 45
1471; 47
1472; 35
1473; 54
1474; 48
1475; 50
1476; 42
1477; 50
1478; 44
1479; 46
1480; 36
1481; 49
1482; 43
1483; 45
1484; 37
1485; 44
1486; 38
1487; 39
1488; 17
1489; 41
1490; 53
1491; 61
1492; 53
1493; 43
1494; 43
1495; 62
1496; 41
1497; 61
1498; 49
1499; 45
1500; 54
1501; 62
1502; 51
1503; 58
1504; 46
1505; 66
1506; 43
1507; 57
1508; 54
1509; 62
1510; 56
1511; 53
1512; 43
1513; 57
1514; 51
1515; 58
1516; 50
1517; 58
1518; 47
1519; 54
1520; 40
1521; 66
1522; 38
1523; 62
1524; 43
1525; 62
1526; 56
1527; 53
1528; 43
1529; 62
1530; 45
1531; 58
1532; 45
1533; 58
1534; 14
1535; 54
1536; 37
1537; 62
1538; 29
1539; 53
1540; 39
1541; 58
1542; 52
1543; 54
1544; 44
1545; 47
1546; 47
1547; 54
1548; 41
1549; 54
1550; 48
1551; 50
1552; 23
1553; 61
1554; 60
1555; 62
1556; 49
1557; 62
1558; 56
1559; 42
1560; 48
1561; 62
1562; 56
1563; 58
1564; 50
1565; 42
1566; 52
1567; 54
1568; 42
1569; 62
1570; 51
1571; 58
1572; 50
1573; 58
1574; 52
1575; 27
1576; 44
1577; 42
1578; 36
1579; 54
1580; 46
1581; 49
1582; 32
1583; 45
1584; 31
1585; 57
1586; 56
1587; 58
1588; 29
1589; 58
1590; 52
1591; 49
1592; 44
1593; 58
1594; 47
1595; 54
1596; 46
1597; 49
1598; 43
1599; 50
1600; 33
1601; 58
1602; 52
1603; 54
1604; 46
1605; 54
1606; 48
1607; 50
1608; 35
1609; 49
1610; 43
1611; 50
1612; 42
1613; 45
1614; 39
1615; 41
1616; 28
1617; 50
1618; 32
1619; 52
1620; 53
1621; 40
1622; 55
1623; 57
1624; 47
1625; 40
1626; 40
1627; 57
1628; 49
1629; 36
1630; 51
1631; 44
1632; 41
1633; 52
1634; 46
1635; 48
1636; 49
1637; 57
1638; 51
1639; 53
1640; 43
1641; 48
1642; 51
1643; 53
1644; 45
1645; 53
1646; 32
1647; 49
1648; 26
1649; 52
1650; 55
1651; 57
1652; 49
1653; 57
1654; 51
1655; 44
1656; 34
1657; 57
1658; 51
1659; 53
1660; 45
1661; 53
1662; 47
1663; 49
1664; 28
1665; 57
1666; 51
1667; 53
1668; 45
1669; 53
1670; 47
1671; 49
1672; 39
1673; 53
1674; 47
1675; 49
1676; 41
1677; 49
1678; 43
1679; 45
1680; 29
1681; 47
1682; 54
1683; 56
1684; 35
1685; 56
1686; 50
1687; 52
1688; 42
1689; 56
1690; 50
1691; 52
1692; 44
1693; 52
1694; 46
1695; 35
1696; 36
1697; 56
1698; 50
1699; 39
1700; 44
1701; 52
1702; 33
1703; 35
1704; 38
1705; 39
1706; 33
1707; 35
1708; 40
1709; 14
1710; 29
1711; 44
1712; 30
1713; 55
1714; 49
1715; 51
1716; 43
1717; 51
1718; 45
1719; 47
1720; 37
1721; 51
1722; 45
1723; 47
1724; 39
1725; 47
1726; 41
1727; 43
1728; 31
1729; 50
1730; 44
1731; 46
1732; 38
1733; 46
1734; 40
1735; 42
1736; 32
1737; 45
1738; 39
1739; 41
1740; 33
1741; 40
1742; 34
1743; 35
1744; 15
1745; 61
1746; 50
1747; 57
1748; 44
1749; 57
1750; 46
1751; 48
1752; 43
1753; 57
1754; 46
1755; 48
1756; 40
1757; 53
1758; 42
1759; 38
1760; 20
1761; 35
1762; 46
1763; 53
1764; 40
1765; 48
1766; 42
1767; 38
1768; 28
1769; 42
1770; 47
1771; 49
1772; 36
1773; 44
1774; 43
1775; 45
1776; 31
1777; 52
1778; 51
1779; 48
1780; 45
1781; 53
1782; 25
1783; 27
1784; 39
1785; 53
1786; 42
1787; 44
1788; 41
1789; 49
1790; 43
1791; 29
1792; 33
1793; 53
1794; 47
1795; 44
1796; 41
1797; 49
1798; 43
1799; 24
1800; 14
1801; 44
1802; 43
1803; 19
1804; 37
1805; 40
1806; 39
1807; 41
1808; 25
1809; 47
1810; 50
1811; 52
1812; 35
1813; 52
1814; 46
1815; 48
1816; 29
1817; 52
1818; 46
1819; 48
1820; 40
1821; 33
1822; 33
1823; 44
1824; 32
1825; 52
1826; 46
1827; 48
1828; 40
1829; 39
1830; 42
1831; 44
1832; 34
1833; 39
1834; 42
1835; 44
1836; 36
1837; 35
1838; 29
1839; 40
1840; 26
1841; 32
1842; 45
1843; 28
1844; 39
1845; 47
1846; 41
1847; 43
1848; 33
1849; 47
1850; 41
1851; 43
1852; 22
1853; 30
1854; 37
1855; 39
1856; 27
1857; 46
1858; 23
1859; 42
1860; 34
1861; 42
1862; 36
1863; 38
1864; 28
1865; 41
1866; 35
1867; 37
1868; 29
1869; 36
1870; 30
1871; 31
1872; 13
1873; 52
1874; 46
1875; 14
1876; 35
1877; 48
1878; 42
1879; 39
1880; 23
1881; 43
1882; 42
1883; 44
1884; 36
1885; 44
1886; 27
1887; 40
1888; 23
1889; 48
1890; 42
1891; 44
1892; 31
1893; 44
1894; 38
1895; 40
1896; 30
1897; 44
1898; 38
1899; 35
1900; 32
1901; 40
1902; 34
1903; 31
1904; 22
1905; 32
1906; 26
1907; 43
1908; 35
1909; 34
1910; 22
1911; 39
1912; 20
1913; 43
1914; 28
1915; 39
1916; 31
1917; 39
1918; 33
1919; 26
1920; 23
1921; 42
1922; 17
1923; 38
1924; 30
1925; 38
1926; 32
1927; 34
1928; 24
1929; 37
1930; 31
1931; 33
1932; 25
1933; 32
1934; 26
1935; 27
1936; 11
1937; 43
1938; 37
1939; 39
1940; 26
1941; 11
1942; 28
1943; 35
1944; 25
1945; 39
1946; 33
1947; 30
1948; 27
1949; 35
1950; 24
1951; 31
1952; 19
1953; 38
1954; 32
1955; 34
1956; 26
1957; 34
1958; 19
1959; 30
1960; 20
1961; 33
1962; 27
1963; 29
1964; 21
1965; 28
1966; 22
1967; 23
1968; 9
1969; 34
1970; 28
1971; 30
1972; 17
1973; 14
1974; 19
1975; 21
1976; 16
1977; 29
1978; 14
1979; 16
1980; 17
1981; 24
1982; 18
1983; 19
1984; 7
1985; 25
1986; 19
1987; 16
1988; 13
1989; 5
1990; 14
1991; 15
1992; 5
1993; 11
1994; 5
1995; 11
1996; 3
1997; 2
1998; 1
